ENTRY_AC,ENTRY_TYPE,ENTRY_NAME
IPR026052,Family,DNA-binding protein inhibitor
IPR026055,Family,Fatty acyl-CoA reductase
IPR026065,Family,SIN3-HDAC complex-associated factor
IPR026071,Family,Glycosyl hydrolase family 99
IPR026120,Family,Transmembrane protein 11
IPR026146,Family,"Small ribosomal subunit protein uS3m, metazoan"
IPR026152,Family,Specifically androgen-regulated gene protein
IPR026169,Family,Mitochondria-eating protein
IPR026184,Family,Placenta-expressed transcript 1
IPR026189,Family,Cylicin
IPR026197,Family,Secretogranin III
IPR026206,Family,HAUS augmin-like complex subunit 3
IPR026215,Family,"HAUS complex subunit 5, metazoa"
IPR026245,Family,Protein FRG2
IPR026247,Family,Endothelial cell-specific chemotaxis regulator
IPR026250,Family,"Inositol 1,4,5-trisphosphate receptor-interacting protein-like"
IPR026255,Family,"NAD(P) transhydrogenase, alpha subunit"
IPR026270,Family,"Signal recognition particle, SRP72 subunit"
IPR026281,Family,HTH-type transcriptional regulator RamB
IPR026283,Family,Beta-galactosidase 1-like
IPR026288,Family,Submaxillary gland androgen-regulated protein like
IPR026315,Family,Out at first protein
IPR026330,Family,Succinylornithine transaminase
IPR026389,Family,"Protein translocase subunit SecA, Actinobacteria-type"
IPR026417,Family,"Geranylgeranylglyceryl phosphate synthase, halobacteria"
IPR026438,Family,"Geranylgeranylglyceryl phosphate synthase, archaea"
IPR026485,Family,Archaeosortase family protein ArtE
IPR026530,Family,Phosphoenolpyruvate synthase regulatory protein
IPR026562,Family,Probable transcriptional regulatory protein YeeN
IPR026569,Family,Large ribosomal subunit protein bL28
IPR026579,Family,Cell division protein FtsQ
IPR026585,Family,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase"
IPR026589,Family,Cell division protein FtsP
IPR026592,Family,Outer membrane protein assembly factor BamE
IPR026593,Family,Protein translocase subunit SecY
IPR026596,Family,Bifunctional enzyme IspD/IspF
IPR026607,Family,DMRT family
IPR026618,Family,"M-phase-specific PLK1-interacting protein-like, vertebrate"
IPR026660,Family,Phosphoribosyl-AMP cyclohydrolase
IPR026662,Family,NADH-quinone oxidoreductase subunit CD
IPR026678,Family,INO80 complex subunit E
IPR026699,Family,Exosome complex RNA-binding protein 1/RRP40/RRP4
IPR026705,Family,Hid-1/Ecm30
IPR026739,Family,AP complex subunit beta
IPR026763,Family,Transmembrane protein 182
IPR026775,Family,Zygote arrest protein 1
IPR026776,Family,UPF0729 protein C18orf32-like
IPR026794,Family,Adipose-secreted signaling protein
IPR026832,Family,Asteroid
IPR026873,Family,Geranylgeranyl transferase type-2 subunit beta
IPR026928,Family,FAX/IsoI-like
IPR027005,Family,O-mannosyl-transferase-like
IPR027031,Family,Glycyl-tRNA synthetase/DNA polymerase subunit gamma-2
IPR027065,Family,Lon protease
IPR027073,Family,5'-3' exoribonuclease
IPR027074,Family,Integrator complex subunit 9
IPR027075,Family,Cleavage and polyadenylation specificity factor subunit 2
IPR027110,Family,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial-type"
IPR027141,Family,"Like-Sm (LSM) domain containing protein, LSm4/SmD1/SmD3"
IPR027179,Family,Cx9C motif-containing protein 4
IPR027231,Family,Semaphorin
IPR027235,Family,Prefoldin subunit 2
IPR027238,Family,RuvB-like
IPR027252,Family,Iodothyronine deiodinase I/III
IPR027256,Family,"P-type ATPase, subfamily IB"
IPR027260,Family,Hyaluronidase-3
IPR027278,Family,1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase
IPR027285,Family,Bombyxin B
IPR027286,Family,Prostacyclin synthase
IPR027431,Family,"Protein kinase C, eta"
IPR027491,Family,Large ribosomal subunit protein bL31 type A
IPR027492,Family,Dual-specificity RNA methyltransferase RlmN
IPR027493,Family,Large ribosomal subunit protein bL31 type B
IPR027495,Family,Thiamine thiazole synthase
IPR027496,Family,"Acireductone dioxygenase, eukaryotes"
IPR027498,Family,"Small ribosomal subunit protein uS2, eukaryotic"
IPR027500,Family,"Small ribosomal subunit protein eS1, eukaryotes"
IPR027502,Family,Inosine triphosphate pyrophosphatase
IPR027504,Family,"Small ribosomal subunit protein uS2, vertebrates"
IPR027509,Family,"Adenylosuccinate synthetase isozyme 1, chordates"
IPR027511,Family,"Enolase-phosphatase E1, eukaryotes"
IPR027512,Family,Eukaryotic translation initiation factor 3 subunit A
IPR027514,Family,"Methylthioribulose-1-phosphate dehydratase, eukaryotes"
IPR027517,Family,Deoxyhypusine hydroxylase
IPR027518,Family,"Translation factor GUF1 homologue, organellar chromatophore"
IPR027520,Family,Structure-specific endonuclease subunit Slx1
IPR027522,Family,"Probable alanine--tRNA ligase, plants"
IPR027525,Family,Eukaryotic translation initiation factor 3 subunit I
IPR027529,Family,"Adenylosuccinate synthetase isozyme 2, chordates"
IPR027531,Family,Eukaryotic translation initiation factor 3 subunit F
IPR027534,Family,Large ribosomal subunit protein P1/P2
IPR027536,Family,Mitochondrial distribution and morphology protein 34
IPR027537,Family,Maintenance of mitochondrial morphology protein 1
IPR027538,Family,"Get 1, fungi"
IPR027539,Family,Mitochondrial distribution and morphology protein 10
IPR027540,Family,"Ubiquinone biosynthesis protein Coq4, eukaryotic"
IPR027542,Family,"Arsenical pump ATPase, ArsA/GET3, eukaryotic"
IPR027543,Family,"Lon protease, bacterial"
IPR027544,Family,Shikimate kinase 2
IPR027545,Family,Kynurenine 3-monooxygenase
IPR027546,Family,"Sirtuin, class III"
IPR027549,Family,Arginine decarboxylase proenzyme
IPR027555,Family,tRNA (Mo5U34)-methyltransferase-like
IPR027566,Family,Putrescine transporter PotE
IPR027582,Family,Amanitin/phalloidin toxin
IPR027623,Family,AmmeMemoRadiSam system protein A
IPR027640,Family,Kinesin-like protein
IPR027669,Family,P2Y purinoceptor 8
IPR027681,Family,I-BAR domain containing protein IRSp53/IRTKS/Pinkbar
IPR027756,Family,Ovo-like
IPR027784,Family,"Structure-specific endonuclease subunit Slx4, ascomycetes"
IPR027818,Family,Sperm acrosome-associated protein 9
IPR027835,Family,Transmembrane protein 174
IPR027844,Family,Integrator complex subunit 15
IPR027850,Family,Protein of unknown function DUF4504
IPR027887,Family,Protein of unknown function DUF4464
IPR027896,Family,Ubiquinol-cytochrome-c reductase complex assembly factor 3
IPR027937,Family,Photoreceptor disk component PRCD
IPR027960,Family,Protein of unknown function DUF4519
IPR027973,Family,40S small subunit processome assembly factor 1-like
IPR028024,Family,Lysosomal enzyme trafficking factor
IPR028025,Family,FAM229 protein
IPR028041,Family,WD repeat and coiled-coil-containing protein family
IPR028054,Family,Protein of unknown function DUF4481
IPR028119,Family,Snapin/Pallidin/Snn1
IPR028139,Family,Humanin family
IPR028143,Family,GET complex subunit Get2/sif1
IPR028173,Family,Augurin
IPR028192,Family,Bcl-2-modifying factor
IPR028265,Family,TTDN1/Protein SICKLE
IPR028325,Family,Voltage-gated potassium channel
IPR028333,Family,"Small ribosomal subunit protein uS17, archaeal/eukaryotic"
IPR028343,Family,"Fructose-1,6-bisphosphatase"
IPR028350,Family,DNA replication protein DnaC/insertion sequence IstB-like
IPR028354,Family,"Glycerol-3-phosphate acyltransferase, PlsB"
IPR028355,Family,Estrogen receptor beta/gamma
IPR028356,Family,"UDP-glucose 6-dehydrogenase, eukaryotic type"
IPR028364,Family,Ribosomal protein uL1/ribosomal biogenesis protein
IPR028427,Family,Peptide methionine sulfoxide reductase MsrB
IPR028458,Family,Twinfilin
IPR028472,Family,Protein phosphatase EYA
IPR028581,Family,Deoxyribose-phosphate aldolase type I
IPR028582,Family,Adenylate kinase isoenzyme 1
IPR028589,Family,AdoMet-dependent rRNA methyltransferase SPB1-like
IPR028592,Family,Queuine tRNA-ribosyltransferase accessory subunit QTRTD1
IPR028599,Family,WD repeat WDR12/Ytm1
IPR028600,Family,"Cytosolic Fe-S cluster assembly factor NUBP2/Cfd1, eukaryotes"
IPR028602,Family,Protein argonaute-2
IPR028605,Family,RISC-loading complex subunit TRBP2
IPR028606,Family,Clp1
IPR028612,Family,"DNA topoisomerase I, type IA"
IPR028617,Family,RNA polymerase sigma factor FliA
IPR028624,Family,Transcription elongation factor GreA/GreB
IPR028628,Family,"Sirtuin, class U"
IPR028882,Family,"Succinate dehydrogenase assembly factor 2, mitochondrial"
IPR028883,Family,tRNA-specific adenosine deaminase
IPR028884,Family,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
IPR028885,Family,Adenylyltransferase and sulfurtransferase MOCS3/Uba4
IPR028887,Family,"Molybdopterin synthase sulfur carrier subunit, eukaryote"
IPR028888,Family,"Molybdopterin synthase catalytic subunit, eukaryotes"
IPR028892,Family,Adenine deaminase type 2
IPR028893,Family,Adenosine deaminase
IPR028896,Family,Aminomethyltransferase-like
IPR028909,Family,Large ribosomal subunit protein bL21-like
IPR028919,Family,Viral movement protein
IPR028934,Family,Vacuolar protein sorting protein 26 related
IPR028945,Family,Get1 family
IPR029005,Family,LIM-domain binding protein/SEUSS
IPR029094,Family,Draxin
IPR029131,Family,HAUS augmin-like complex subunit 5
IPR029142,Family,Small proline-rich protein 2
IPR029158,Family,Stimulator of interferon genes protein
IPR029166,Family,Williams-Beuren syndrome chromosomal region 28 protein homologue
IPR029175,Family,Exocyst complex component EXOC2/Sec5
IPR029185,Family,CMT1A duplicated region transcript 4 protein
IPR029192,Family,Spermatogenesis-associated protein 25
IPR029207,Family,FAM198 family
IPR029222,Family,VCF1/2-like
IPR029286,Family,Aurora kinase A- and ninein interacting protein
IPR029292,Family,Methylated in normal thymocytes protein
IPR029338,Family,Tumour suppressing sub-chromosomal transferable candidate 4
IPR029343,Family,Coiled-coil domain-containing protein 14
IPR029359,Family,FAM181
IPR029386,Family,TMEM169 protein
IPR029387,Family,Organic solute transporter subunit beta
IPR029396,Family,Tuberoinfundibular peptide of 39 residues
IPR029399,Family,TMEM192 family
IPR029406,Family,Ewing's tumour-associated antigen 1
IPR029454,Family,ODR-4-like
IPR029500,Family,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
IPR029525,Family,"INO80 complex, subunit Ies6"
IPR029757,Family,DNA-directed RNA polymerase subunit delta
IPR029758,Family,"Sulphite reductase [NADPH] flavoprotein, alpha chain, Proteobacteria"
IPR029762,Family,"Pyroglutamyl peptidase I, bacterial-type"
IPR029765,Family,Diphosphomevalonate decarboxylase
IPR029856,Family,Protein AMBP
IPR029962,Family,Trichome birefringence-like family
IPR030048,Family,Survival protein SurE
IPR030055,Family,Taste receptor type 2 member 4
IPR030159,Family,"Autoinducer 2 ABC transporter, substrate-binding protein LsrB"
IPR030184,Family,WAT1-related protein
IPR030189,Family,"Ureide permease, plant"
IPR030417,Family,Membrane-spanning 4-domains subfamily A
IPR030445,Family,Histone H3-K79 methyltransferase
IPR030564,Family,Myotubularin
IPR030664,Family,FAD-dependent oxidoreductase SdhA/FrdA/AprA
IPR030670,Family,"Large ribosomal subunit protein uL10, eukaryotes"
IPR030671,Family,Protein transport Sec61-beta/Sbh
IPR030673,Family,"Pyrophosphatase, GppA/Ppx-type"
IPR030675,Family,Lipid binding protein BPI/LBP
IPR030677,Family,Bifunctional NAD(P)H-hydrate repair enzyme Nnr
IPR030678,Family,"Peptide/nickel binding protein, MppA-type"
IPR030687,Family,"Sterol O-acyltransferase, metazoa"
IPR030688,Family,Methyltransferase MtrA/MtxA
IPR030689,Family,Cytochrome b
IPR030700,Family,N-end rule aminoacyl transferase
IPR030840,Family,Cardiolipin synthase A
IPR030841,Family,Endonuclease III-like protein 1
IPR030846,Family,"DNA primase DnaG, bacteria"
IPR030856,Family,Sensor histidine kinase RcsC
IPR030862,Family,"L-2-hydroxyglutarate dehydrogenase, bacteria"
IPR030865,Family,Lipopolysaccharide assembly protein B
IPR030878,Family,Large ribosomal subunit protein uL15
IPR030880,Family,DEAD-box ATP-dependent RNA helicase CshA
IPR030896,Family,AdoMet-dependent heme synthase AhbD
IPR030921,Family,"LPS export ABC transporter, ATP-binding protein LptB"
IPR030946,Family,Energy-coupling factor transporter ATP-binding protein EcfA2
IPR030947,Family,Energy-coupling factor transporter ATP-binding protein EcfA1
IPR030953,Family,"Glycosyltransferase, activator-dependent family"
IPR030963,Family,3-dehydroquinate synthase family
IPR030983,Family,Bacterial microcompartment shell protein EutL
IPR030984,Family,Bacterial microcompartment shell protein PduB
IPR031098,Family,Crustacean CHH/MIH/GIH neurohormone family
IPR031107,Family,Small heat shock protein
IPR031176,Family,ELL/occludin family
IPR031256,Family,Myelin P2 protein
IPR031259,Family,Intracellular lipid binding protein
IPR031307,Family,Ninja family
IPR031322,Family,Shikimate kinase/gluconokinase
IPR031327,Family,Mini-chromosome maintenance protein
IPR031332,Family,Coproheme decarboxylase
IPR031370,Family,Altered inheritance of mitochondria protein 3
IPR031396,Family,Multidrug resistance efflux pump SepA
IPR031404,Family,Regulator of rDNA transcription 14
IPR031424,Family,UPAR/Ly6 domain-containing protein Quiver-like
IPR031425,Family,NPR1/NH1-interacting protein
IPR031426,Family,Protein of unknown function DUF4667
IPR031433,Family,Monopolar spindle protein 2
IPR031439,Family,Proline-rich protein family 20
IPR031455,Family,Genetic interactor of prohibitin 5
IPR031456,Family,Cap-associated protein Caf20
IPR031463,Family,MICOS complex subunit Mic12
IPR031479,Family,Protein SLX4IP
IPR031480,Family,Cellulose-complementing protein
IPR031487,Family,Protein of unknown function DUF4687
IPR031565,Family,T-superfamily conotoxin
IPR031668,Family,Protein of unknown function DUF4711
IPR031681,Family,YwqH-like
IPR031708,Family,Protein of unknown function DUF4722
IPR031742,Family,Protein of unknown function DUF4730
IPR031810,Family,YjeJ-like
IPR031853,Family,Putative antitoxin YmcE
IPR031887,Family,Serologically defined colon cancer antigen 8
IPR032018,Family,"Putative lipoprotein, pathogenic bacteria"
IPR032019,Family,"Frog antimicrobial peptide, ranacyclin-type, Ranidae"
IPR032063,Family,ADP-ribosylhydrolase MavL-like
IPR032143,Family,BLOC-1-related complex subunit 7
IPR032303,Family,YaiA protein
IPR032672,Family,TmcA/NAT10/Kre33
IPR032690,Family,CDP-archaeol synthase
IPR032801,Family,Peroxiredoxin-like 2A/B/C
IPR032808,Family,DoxX family
IPR032854,Family,Alkylated DNA repair protein alkB homologue 3
IPR032857,Family,Alpha-ketoglutarate-dependent dioxygenase alkB homologue 4
IPR032885,Family,"DNA double-strand break repair protein Mre11, archaea-type"
IPR032890,Family,"Hercynine oxygenase, Actinobacteria"
IPR032899,Family,Cell division protein DamX
IPR032906,Family,Lipopolysaccharide assembly protein A
IPR032942,Family,BPI/LBP/Plunc family
IPR032976,Family,YjeF N-terminal domain-containing protein NAXE-like
IPR033157,Family,Cathepsin Z
IPR033162,Family,Tubulin-folding cofactor D
IPR033175,Family,"Phosphatidylserine decarboxylase, prokaryotes"
IPR033177,Family,"Phosphatidylserine decarboxylase, bacterial/eukaryotic"
IPR033178,Family,"Phosphatidylserine decarboxylase, prokaryotic type 1"
IPR033192,Family,Outer dynein arm-docking complex subunit 3
IPR033222,Family,PLAC1 family
IPR033247,Family,Transketolase family
IPR033294,Family,Erlin1/2
IPR033309,Family,Crossover junction endonuclease Mus81
IPR033315,Family,Fanconi-associated nuclease 1-like
IPR033332,Family,BTG family
IPR033338,Family,Spc105/Spc7
IPR033369,Family,Protein C19orf12
IPR033410,Family,Protein of unknown function DUF5119
IPR033551,Family,Dynein regulatory complex subunit 7
IPR033575,Family,DET1- and DDB1-associated protein 1-like
IPR033614,Family,Ras association domain-containing protein 1-6
IPR033615,Family,Protein EOLA1/EOLA2
IPR033676,Family,Autoinducer-2 kinase
IPR033685,Family,DNA primase
IPR033697,Family,"Ribonuclease T2, eukaryotic"
IPR033710,Family,"TATA-box binding protein, eukaryotic"
IPR033711,Family,"TATA-box binding protein, archaea"
IPR033752,Family,MetA family
IPR033753,Family,Glycine cleavage system H-protein/Simiate
IPR033756,Family,Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35
IPR033865,Family,Machado-Joseph disease protein
IPR033885,Family,Alkane/xylene monooxygenase
IPR033888,Family,"Dihydroorotate dehydrogenase, class 1B"
IPR033908,Family,R2-like ligand binding oxidase
IPR033909,Family,Ribonucleotide reductase small subunit
IPR033919,Family,"Transaldolase/Fructose-6-phosphate aldolase, archaeal/bacterial"
IPR033934,Family,Bacterial and archaeal 5-aminoimidazole-4-(N-succinylcarboxamide) ribonucleotide synthase
IPR033939,Family,Branched-chain aminotransferase
IPR033961,Family,Exocyst complex component Exo84
IPR033964,Family,Aromatic prenyltransferase
IPR033966,Family,RuBisCO
IPR033980,Family,"Mannosyl-3-phosphoglycerate phosphatase, thermophiles"
IPR034099,Family,Small nuclear ribonucleoprotein Sm D3
IPR034119,Family,PQQ-dependent type I alcohol dehydrogenase
IPR034171,Family,Peroxisomal acyl-coenzyme A oxidase
IPR034180,Family,Medium-chain specific acyl-CoA dehydrogenase
IPR034291,Family,Thiamine phosphate synthase
IPR034294,Family,Aquaporin transporter
IPR034332,Family,"Uracil phosphoribosyltransferase, bacterial-type"
IPR034391,Family,Cmo-like SPASM domain containing protein
IPR034405,Family,"F420, menaquinone cofactor biosynthesis"
IPR034430,Family,Protein PSY
IPR034446,Family,Fibronectin type III domain-containing protein 10
IPR034457,Family,Organic radical-activating enzymes
IPR034465,Family,Pyruvate formate-lyase activase
IPR034466,Family,"Methyltransferase, class B"
IPR034505,Family,Anaerobic coproporphyrinogen-III oxidase
IPR034543,Family,Long chronological lifespan protein 2
IPR034589,Family,D-mannonate dehydratase-like
IPR034593,Family,D-galactonate dehydratase DgoD-like
IPR034629,Family,"Pentatricopeptide repeat-containing protein 2, mitochondrial"
IPR034650,Family,YuaB-like
